host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_days_active,host_years_active,days_since_last_review,price_per_person,availability_rate_30,availability_rate_365,people_per_bedroom,amenities_count,has_wifi,has_kitchen,has_air_conditioning,has_heating,has_washer,has_dryer,has_free_parking,has_gym,has_pool,has_hot_tub,has_breakfast,has_laptop_friendly,has_tv,has_cable_tv,has_internet,has_wireless_internet,has_essentials,has_shampoo,has_hair_dryer,has_iron,has_hangers,has_self_check_in,has_keypad,has_lockbox,has_private_entrance,has_dedicated_workspace,tech_amenities_count,comfort_amenities_count,convenience_amenities_count,luxury_amenities_count,name_length,name_word_count,name_luxury_score,name_location_score,name_mentions_apartment,name_mentions_house,name_mentions_studio,name_mentions_loft,name_mentions_room,name_comfort_score,name_mentions_private,name_mentions_entire,name_view_score,desc_length,desc_word_count,desc_sentence_count,avg_word_length,desc_char_diversity,desc_readability,desc_sentiment_score,desc_emotional_score,desc_location_mentions,desc_transport_mentions,desc_experience_score,desc_facility_mentions,desc_business_score,desc_safety_mentions,desc_cleanliness_score,desc_urgency_score,desc_capitals_ratio,desc_exclamation_count,desc_luxury_themes_score,desc_location_themes_score,desc_comfort_themes_score,desc_space_themes_score,desc_amenity_themes_score,desc_experience_themes_score,text_intelligence_score,text_appeal_percentile,host_response_time_encoded,property_type_Boat,property_type_Camper/RV,property_type_Campsite,property_type_Casa particular,property_type_Dome,property_type_Entire bungalow,property_type_Entire cabin,property_type_Entire chalet,property_type_Entire condo,property_type_Entire cottage,property_type_Entire guest suite,property_type_Entire guesthouse,property_type_Entire home,property_type_Entire loft,property_type_Entire place,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire townhouse,property_type_Entire vacation home,property_type_Entire villa,property_type_Farm stay,property_type_Houseboat,property_type_Hut,property_type_Private room,property_type_Private room in barn,property_type_Private room in bed and breakfast,property_type_Private room in bungalow,property_type_Private room in casa particular,property_type_Private room in condo,property_type_Private room in cottage,property_type_Private room in farm stay,property_type_Private room in guest suite,property_type_Private room in guesthouse,property_type_Private room in home,property_type_Private room in loft,property_type_Private room in rental unit,property_type_Private room in serviced apartment,property_type_Private room in shipping container,property_type_Private room in tent,property_type_Private room in tiny home,property_type_Private room in townhouse,property_type_Religious building,property_type_Room in aparthotel,property_type_Room in boutique hotel,property_type_Room in hotel,property_type_Shared room in condo,property_type_Shared room in home,property_type_Shared room in rental unit,property_type_Shared room in serviced apartment,property_type_Shared room in townhouse,property_type_Shepherd’s hut,property_type_Shipping container,property_type_Tent,property_type_Tiny home,property_type_Treehouse,room_type_Hotel room,room_type_Private room,room_type_Shared room,neighbourhood_cleansed_Ardwick,neighbourhood_cleansed_Baguley,neighbourhood_cleansed_Bolton District,neighbourhood_cleansed_Bradford,neighbourhood_cleansed_Brooklands,neighbourhood_cleansed_Burnage,neighbourhood_cleansed_Bury District,neighbourhood_cleansed_Charlestown,neighbourhood_cleansed_Cheetham,neighbourhood_cleansed_Chorlton,neighbourhood_cleansed_Chorlton Park,neighbourhood_cleansed_City Centre,neighbourhood_cleansed_Crumpsall,neighbourhood_cleansed_Didsbury East,neighbourhood_cleansed_Didsbury West,neighbourhood_cleansed_Fallowfield,neighbourhood_cleansed_Gorton North,neighbourhood_cleansed_Gorton South,neighbourhood_cleansed_Harpurhey,neighbourhood_cleansed_Higher Blackley,neighbourhood_cleansed_Hulme,neighbourhood_cleansed_Levenshulme,neighbourhood_cleansed_Longsight,neighbourhood_cleansed_Miles Platting and Newton Heath,neighbourhood_cleansed_Moss Side,neighbourhood_cleansed_Moston,neighbourhood_cleansed_Northenden,neighbourhood_cleansed_Old Moat,neighbourhood_cleansed_Oldham District,neighbourhood_cleansed_Rochdale District,neighbourhood_cleansed_Rusholme,neighbourhood_cleansed_Salford District,neighbourhood_cleansed_Sharston,neighbourhood_cleansed_Stockport District,neighbourhood_cleansed_Tameside District,neighbourhood_cleansed_Trafford District,neighbourhood_cleansed_Whalley Range,neighbourhood_cleansed_Wigan District,neighbourhood_cleansed_Withington,neighbourhood_cleansed_Woodhouse Park,neighbourhood_group_cleansed_Bury,neighbourhood_group_cleansed_Manchester,neighbourhood_group_cleansed_Oldham,neighbourhood_group_cleansed_Rochdale,neighbourhood_group_cleansed_Salford,neighbourhood_group_cleansed_Stockport,neighbourhood_group_cleansed_Tameside,neighbourhood_group_cleansed_Trafford,neighbourhood_group_cleansed_Wigan,text_appeal_category_High,text_appeal_category_Low,text_appeal_category_Medium,text_appeal_category_Premium
100.0,77.0,1,3.0,1,1,53.43367,-2.22262,1,1.5,1.0,1.0,30.0,30,4.67,4.76,4.72,4.83,4.83,4.83,4.52,0,3,1,2,0,0.20746888,4338.0,11.876797,479.0,30.0,0.06666667,0.9232877,1.0,41,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,3,5,1,35,6,0,0,0,0,0,0,1,0,1,0,0,243,43,2,4.6511626,0.10288066,0.0,0.0,0,1,2,0,0,0,0,0,0,0.024691358,0,0,1,0,1,0,0,9.9,36.029926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1.0,1,1,53.42646,-2.24544,4,1.5,2.0,3.0,163.0,269,5.0,5.0,5.0,4.99,5.0,4.98,4.92,0,1,1,0,0,1.8697869,4316.0,11.816564,2.0,40.75,0.7,0.8465753,2.0,56,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,2,4,4,1,36,5,0,0,0,0,0,0,0,0,0,0,0,93,13,2,6.230769,0.29032257,0.0,0.0,0,0,0,0,0,0,0,0,0,0.07526882,0,0,1,0,0,0,0,10.0,37.00881,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100.0,77.0,1,3.0,1,1,53.43364,-2.22298,1,1.5,1.0,1.0,22.0,18,4.88,4.94,4.89,4.88,4.94,4.78,4.78,0,3,1,2,0,0.12448133,4338.0,11.876797,6.0,19.0,0.06666667,0.8,1.0,17,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2,2,5,0,25,4,0,0,0,0,0,0,1,0,0,0,0,61,12,1,4.1666665,0.29508197,17.32,0.0,0,0,0,0,0,0,0,0,0,0.016393442,0,0,0,0,0,0,0,8.4,19.26304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
100.0,60.0,0,6.0,1,1,53.42985,-2.34018,4,1.0,2.0,3.0,132.0,8,5.0,5.0,5.0,4.88,5.0,4.63,4.88,0,3,3,0,0,0.05577504,4303.0,11.780972,142.0,33.0,0.0,0.12602739,2.0,43,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,2,3,3,1,50,3,0,0,0,0,0,0,0,0,0,0,1,523,87,1,5.0229883,0.08030593,0.0,0.0,0,1,1,0,3,0,1,0,0,0.038240917,0,0,1,0,0,3,0,9.5,31.443155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100.0,0.0,0,32.0,1,1,53.45696,-2.21361,4,1.0,2.0,2.0,88.0,2,4.5,4.5,4.5,4.0,4.0,4.0,4.0,0,9,6,3,0,0.013354107,4493.0,12.301164,3727.0,22.0,1.0,1.0,2.0,7,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,6.4,5.8733044,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
100.0,57.0,0,5.0,1,1,53.39327,-2.15278,2,1.5,1.0,1.0,65.0,53,4.75,4.89,4.85,4.83,4.79,4.83,4.79,0,2,0,2,0,0.3513812,4525.0,12.388775,142.0,32.5,1.0,1.0,2.0,8,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,34,5,0,0,0,1,0,0,0,0,0,0,0,238,41,2,4.804878,0.1092437,0.0,0.0,0,1,1,0,0,0,0,0,0,0.021008404,0,0,0,1,0,0,0,8.0,15.829954,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,71.0,0,3.0,1,1,53.45759,-2.23664,2,2.0,1.0,1.0,35.0,23,4.7,4.61,4.17,4.91,4.96,4.43,4.61,0,2,0,2,0,0.14471476,4768.0,13.054072,112.0,17.5,0.96666664,0.9972603,2.0,17,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,3,0,24,4,0,1,0,0,0,0,1,0,0,0,0,475,85,10,4.5882354,0.069473684,13.739559,0.23529412,0,2,1,0,3,1,0,1,0,0.021052632,1,0,2,2,0,2,0,9.070588,26.59768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100.0,91.0,1,1.0,1,1,53.48887,-2.29358,1,1.0,1.0,1.0,28.0,206,4.85,4.92,4.94,4.89,4.83,4.59,4.78,0,1,0,1,0,1.4128944,4374.0,11.975359,26.0,28.0,0.26666668,0.14794521,1.0,29,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,3,3,1,47,7,0,0,0,1,0,0,0,0,0,0,0,477,82,5,4.8292685,0.064989515,1.6427805,0.4878049,0,4,2,0,3,0,1,1,0,0.033542976,0,0,1,1,3,1,0,10.97561,50.258705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
100.0,99.0,0,5.0,1,1,53.49131,-2.23976,6,1.0,1.0,2.0,60.0,186,4.65,4.74,4.48,4.49,4.78,4.75,4.5,1,3,3,0,0,1.3468502,4143.0,11.342916,9.0,10.0,0.7,0.23287672,6.0,42,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,2,4,5,1,50,8,0,1,0,1,0,0,0,0,0,0,1,316,42,5,6.547619,0.1107595,0.0,0.0,1,0,0,1,0,0,0,0,0,0.12341772,0,0,2,1,0,0,0,13.5,83.27507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
100.0,0.0,0,32.0,1,1,53.45502,-2.24066,3,1.0,1.0,1.0,54.0,2,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0,9,6,3,0,0.013354107,4493.0,12.301164,2050.0,18.0,1.0,1.0,3.0,6,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,35,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,5.2,1.7689834,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
100.0,99.0,0,5.0,1,1,53.49128,-2.23976,6,1.0,1.0,2.0,76.0,12,4.5,4.67,4.5,4.75,5.0,4.83,4.5,1,3,3,0,0,0.08689356,4143.0,11.342916,1436.0,12.666667,0.7,0.6931507,6.0,50,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,2,4,4,0,35,5,0,1,1,0,0,0,0,0,0,0,0,496,68,6,6.2941175,0.070564516,0.0,0.14705883,1,2,3,0,2,0,0,0,0,0.044354837,0,0,2,1,0,2,0,10.894117,49.447628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100.0,0.0,0,32.0,1,1,53.45087,-2.22572,9,1.0,4.0,5.0,671.0,2,3.5,4.0,1.0,4.0,4.0,4.0,4.0,0,9,6,3,0,0.013354107,4493.0,12.301164,3197.0,61.0,1.0,1.0,2.2,6,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,34,8,0,1,0,1,0,0,0,0,0,0,0,232,45,3,4.1555557,0.11637931,14.463,0.44444445,1,2,0,0,1,0,0,0,0,0.01724138,0,0,1,0,0,1,0,8.488889,20.22794,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
100.0,0.0,0,32.0,1,1,53.45224,-2.22654,1,1.0,1.0,1.0,42.0,5,3.8,4.4,3.8,5.0,4.8,4.0,3.8,0,9,6,3,0,0.033385266,4493.0,12.301164,2907.0,42.0,1.0,1.0,1.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,33,6,0,1,0,0,0,0,1,0,0,0,0,246,55,4,3.490909,0.09756097,26.977568,0.36363637,1,0,0,1,0,0,0,1,0,0.016260162,0,0,0,0,0,0,1,6.5272727,6.4186826,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0,2.0,1,1,53.45837,-2.2657,1,1.0,1.0,1.0,39.0,25,4.88,5.0,4.96,5.0,4.96,4.68,4.96,0,1,0,1,0,0.18226002,4115.0,11.266256,645.0,39.0,0.9,0.9479452,1.0,29,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,4,4,0,26,4,0,0,0,0,0,0,0,0,0,0,0,491,80,12,5.15,0.06517312,6.095333,0.375,3,2,1,1,1,0,0,0,0,0.034623217,1,0,2,2,0,0,1,13.15,79.24067,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
100.0,67.0,0,3.0,1,1,53.47659,-2.23683,4,1.0,2.0,2.0,99.0,17,4.82,4.81,4.69,4.81,4.88,4.88,4.71,1,3,3,0,0,0.124087594,4110.0,11.252566,65.0,24.75,0.0,0.76438355,2.0,33,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,2,2,2,0,25,3,0,0,1,0,0,1,0,0,0,0,0,250,45,3,4.577778,0.1,7.319,0.22222222,0,1,0,0,1,0,0,0,0,0.016,0,0,3,0,0,0,0,6.4444447,6.1110334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1,1.0,1,1,53.42317,-2.25633,7,1.0,3.0,3.0,119.0,168,4.64,4.71,4.63,4.89,4.95,4.73,4.53,0,1,1,0,0,1.2313707,4093.0,11.206023,25.0,17.0,0.7,0.5150685,2.3333333,51,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,2,4,5,0,33,5,0,0,0,1,0,0,0,1,0,0,0,408,65,6,5.292308,0.0882353,0.0,0.0,1,1,1,0,1,0,0,0,0,0.05637255,0,0,1,1,0,0,0,11.4,55.97119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
100.0,100.0,0,1.0,1,1,53.46943,-2.2657,2,1.0,1.0,1.0,57.0,293,4.85,4.89,4.93,4.94,4.95,4.73,4.84,0,1,0,1,0,2.1512482,4086.0,11.186858,688.0,28.5,0.56666666,0.41095892,2.0,25,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,4,2,0,27,4,0,0,1,0,0,0,0,0,0,0,0,394,61,6,5.47541,0.0964467,0.0,0.16393442,1,2,2,1,1,0,0,0,0,0.030456852,1,0,1,0,0,1,1,8.327868,18.766605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
100.0,100.0,1,2.0,1,1,53.45281,-2.28401,3,1.5,1.0,2.0,39.0,526,4.9,4.9,4.79,4.94,4.94,4.82,4.89,0,1,0,1,0,3.863859,4084.0,11.181382,7.0,13.0,0.46666667,0.10684931,3.0,44,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,2,4,4,2,48,4,0,0,0,0,0,0,1,0,0,0,0,516,83,5,5.204819,0.05620155,0.0,0.36144578,3,0,1,0,1,1,0,0,0,0.03875969,0,0,3,0,1,1,2,14.322891,90.67263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0,2.0,1,1,53.48928,-2.21221,2,1.5,1.0,1.0,80.0,75,4.76,4.69,4.67,4.71,4.73,4.49,4.65,0,2,1,1,0,0.491481,4578.0,12.533881,180.0,40.0,0.53333336,0.90958905,2.0,33,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,2,5,4,1,29,6,0,0,0,1,0,0,0,0,0,0,0,1000,180,12,4.561111,0.031,7.601,0.0,0,3,2,0,2,0,0,0,1,0.033,0,0,1,0,1,0,0,10.6,44.72801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100.0,68.0,0,3.0,1,1,53.45582,-2.25934,2,1.0,1.0,1.0,38.0,182,4.76,4.81,4.86,4.81,4.82,4.68,4.74,0,2,1,1,0,1.2691771,4302.0,11.7782345,8.0,19.0,0.8,0.9342466,2.0,27,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,2,4,1,1,49,8,0,0,0,0,0,0,1,0,1,0,0,273,49,2,4.5510206,0.10989011,0.0,0.0,0,2,1,0,1,0,1,0,0,0.04029304,0,0,1,0,0,1,0,8.5,20.353796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
100.0,77.0,1,3.0,1,1,53.39289,-2.31654,2,2.0,1.0,3.0,37.0,160,4.91,4.91,4.9,4.97,4.98,4.84,4.87,0,2,0,2,0,1.1843079,4053.0,11.096509,42.0,18.5,0.0,0.7287671,2.0,41,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,2,4,4,2,29,5,0,0,0,1,0,0,0,0,0,0,0,493,102,8,3.8039215,0.06288032,22.696398,0.09803922,1,0,0,0,2,1,0,0,0,0.022312373,0,0,0,1,0,1,0,12.796079,74.84268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,100.0,1,6.0,1,1,53.439396,-2.277576,1,1.0,1.0,1.0,46.0,26,4.88,4.92,4.81,5.0,4.96,4.96,4.92,0,2,0,2,0,0.19350037,4031.0,11.036277,621.0,46.0,0.96666664,0.24383561,1.0,52,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,2,3,4,1,39,6,0,0,0,0,0,0,0,0,1,0,0,473,79,1,5.0,0.07610994,0.0,0.0,0,1,3,0,3,1,0,1,0,0.08668076,1,0,1,1,2,3,0,11.1,52.125576,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
